Class Index,Title,Description
4,IT managers still hungry for storage,"The worldwide demand for storage capacity continues to accelerate rapidly, with the latest research from analyst IDC showing a 41."
4,No Taxation on Net Connections,Internet users will not have to pay a tax for their connection service after Congress passes legislation blocking local governments from charging such a levy.
4,P2P Use Increases as Students Return to Campus,"America #39;s students are back to school, but it seems they have yet to learn their lesson about file sharing. Despite the efforts of digital music services, record "
4,Gates: Microsoft Launches MSN Music In Eight New Nations,"Microsoft (nasdaq: MSFT - news - people ) launched its MSN music download service in eight new European countries on Thursday. The software colossus made the move a mere week after iTunes, the category killer "
4,Space Crew Takes First Spin in a Soyuz,"BAIKONUR, Kazakhstan -- This week #39;s trip to the international space station will be the cosmonauts #39; first flight in a Soyuz spacecraft -- a rupture with the 30-year tradition of having at least one crewman with previous experience in piloting the capsule."
4,What's next for Oracle?,CNET News.com answers your questions about the court case that set the software maker against the U.S. Department of Justice.
4,IBM unveils new Shark and midrange array,"OCTOBER 13, 2004 (COMPUTERWORLD) - NEW YORK -- IBM yesterday unveiled two new enterprise-class storage arrays, one aimed at the high end and one at midrange environments but both with compatible software that allows the boxes to be managed through a "
4,US e-commerce sales rise in second quarter,"WASHINGTON - US retail sales over the Internet rose 0.9 percent in the second quarter of 2004 and gained 23.1 percent compared with the same period last year as consumers continued to turn to e-commerce to make purchases, a government report showed on "
4,Unusual Number of Storms Hit Land in Florida,"An unusual number of storms have made landfall in Florida in the last month, and the hurricane season is only halfway through. But experts say there is no easy answer for the run of bad luck other than the fact that the law of averages may be catching up with the state after several relatively calm hurricane seasons."
4,Enter your e-mail:,"According to wire reports, Sony has finally decided to support MP3s in some of its future digital music players. Hey, better super-duper late than never."
4,Video: Taking It with You (Ziff Davis),Ziff Davis - Easily portable video becomes real; evaluating Microsoft's UI for portable media; what is thought?\\ #149; Video: Taking It with You\ #149; Gadget of the Month: The Portable Media Center\ #149; Thinking About Thinking
4,European Winters Could Disappear by 2080 - Report (Reuters),"Reuters - Europe is warming up\more quickly than the rest of the world, and cold winters could\disappear almost entirely by 2080 as a result of global\warming, researchers predicted Wednesday."
4,Conjunction Junction for the Mars Rovers,In the next few weeks the twin Mars rovers will be out of touch with Earth when the Sun lines up to block communications. Daily operations will be taken over by longer-term instructions without radio links between the two planets.
4,Humans Well-Suited for Running,"It may be hard to believe in these days of driving the SUV to the corner store, but people are actually pretty fast on their feet, and endurance running may have played an important role in human evolution."
4,"Nokia, Vodafone team up on Java effort","Nokia and Vodafone have positioned themselves at the forefront of further developing Java for mobile devices, with the ultimate aim being more consistent platforms for developers across various handsets."
4,New NASA Spacecraft Moves One Step Closer to Fall Launch,"NASA -- NASA is planning to launch the Demonstration of Autonomous Rendezvous Technology (DART) flight demonstrator no earlier than Oct. 26, 2004, from Vandenberg Air Force Base, Calif..."
4,Investment urged in polluted North Korea,"Urgent investment is needed in North Korea to deal with serious environmental problems that have depleted the countrys forests, contaminated water supplies and polluted the air, the United Nations top environmental official has said."
4,Sony readies high-definition camcorder,The electronics giant is betting that consumers are ready to spend a couple grand to up the quality of their home movies.
4,Dungeness Crab,"You know that winter has descended upon you when the days become long and you can feel the cold in your bones. It is also then that descending upon the west coast of North America, from San Francisco bay up to Alaska, is the Dungeness crab."
4,Space Station Crew Has Limited Food Supply,"Astronaut, Leroy Chiao, and his crewmate have eaten through more food than Mission Control anticipated. (NASA). By GINA TREADGOLD."
4,PlayStation Portable spoils gamers.,"Sony Computer Entertainment Inc. (SCE) made another hit. After optimizing the PlayStation 2 multiple times, they now decided to give the Portable market a chance."
4,Online extortionists cripple e-commerce,"So when he got an e-mail from gangsters threatening to bring his online sports betting operation to its knees, he paid up. Before long, though, the thugs wanted \$40,000."
4,Nintendo #39;s new portable DS a big change from Game Boy,"Nintendo believes that when it comes to video games, your fingers want to touch as much as twitch and that two really is better than one."
4,Diebold cuts forecast,Diebold Inc. today reduced its third-quarter and full-year earnings forecasts as it absorbs costs for recertifying its electronic voting machines in California and for expenses related to a pending civil action in that state.
4,InPhonic Shares Gain During Debut,"Shares of InPhonic Inc., a Washington reseller of wireless service and telephones over the Internet, rose 26 percent Tuesday on their first day of trading..&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
4,Google Stays on Track Despite Best Efforts,"It looks like Google's public stock offering will proceed, no matter how hard the company tries to shoot itself in the foot. Not only that, its unique approach to the IPO game could result in an overhaul of federal securities regulations. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;"
4,NASA: Space Station Running Low on Oxygen (AP),"AP - Oxygen and food will be worrisomely low on the international space station by Christmas, and it's crucial that a Russian supply ship get there by then, a top NASA official said Friday."
4,Microsoft Releases New 'Critical' Patches,"Microsoft Corp. today released an unprecedented number of software security updates to plug flaws in its products, including seven ""critical"" defects that it said hackers could use to hijack vulnerable computers. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;"
4,Sony Walkman to support MP3 format,"&lt;a href=""http://news.com.com/SonylaunchesmusicplayerswithMP3support/2100-1041_3-5425555.html""&gt;Sony launches music players with MP3 support&lt;/a&gt; &lt;font size=-1 color=#6f6f6f&gt;&lt;nobr&gt;CNET News.com&lt;/nobr&gt;"
